LEGACY_STATUS	STATUS	LANGUA	DESCRP	DI_TIMESTAMP											
09	09	8	Помилка підчас оброблення обміну	2018.06.19 05:33:47											
09	09	9	Tõrge andmeedastuse töötlemisel	2018.06.19 05:33:47											
09	09	A	خطأ أثناء معالجة التبادلة	2018.06.19 05:33:47											
09	09	B	שגיאה במשך טיפול בהחלפה	2018.06.19 05:33:47											
09	09	C	Chyba při interchange handling	2018.06.19 05:33:47											
09	09	D	Fehler beim Interchange Handling	2018.06.19 05:33:47											
09	09	E	Error during interchange handling	2018.06.19 05:33:47											
09	09	F	Interchange handling erroné	2018.06.19 05:33:47											
09	09	G	Λάθος κατά την εναλλαγή χειρισμού	2018.06.19 05:33:47											
09	09	H	Hiba Interchange handling-nél	2018.06.19 05:33:47											
09	09	I	Errore durante Interchange Handling	2018.06.19 05:33:47											
09	09	J	データ交換処理中のエラー	2018.06.19 05:33:47											
09	09	K	Fejl ved interchange handling	2018.06.19 05:33:47											
09	09	L	Błąd przy obsłudze wymiany	2018.06.19 05:33:47											
09	09	M	交換處理期間發生錯誤	2018.06.19 05:33:47											
09	09	N	Fout bij Interchange Handling	2018.06.19 05:33:47											
09	09	O	Feil ved interchange handling	2018.06.19 05:33:47											
09	09	P	Erro durante Interchange Handling	2018.06.19 05:33:47											
09	09	Q	Chyba pri realizácii interchange	2018.06.19 05:33:47											
09	09	R	Ошибка при обработке EDI	2018.06.19 05:33:47											
09	09	S	Error en Interchange Handling	2018.06.19 05:33:47											
09	09	T	Interchange Handling'de hata	2018.06.19 05:33:47											
09	09	U	Virhe tiedonsiirtokäsittelyssä	2018.06.19 05:33:47											
09	09	V	Fel vid Interchange Handling	2018.06.19 05:33:47											
09	09	W	Грешка при обработка на обмен	2018.06.19 05:33:47											
09	09	X	Mainų apdorojimo klaida	2018.06.19 05:33:47											
09	09	Y	Apmaiņas apstrādes laikā radās kļūda	2018.06.19 05:33:47											
09	09	c	Error a Interchange Handling	2018.06.19 05:33:47											
09	09	d	Greška pri upravljanju razmenom	2018.06.19 05:33:47											
09	09	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
09	09	닱	[Ƒēĥĺēŗ∙ƃēįɱ∙Ĭŋţēŗċĥąŋğē∙Ĥąŋƌĺįŋğ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
09	09	묩	इंटरचेंज हैंडलिंग के दौरान त्रुटि	2018.06.19 05:33:47											
09	09	뱋	Айырбас өңдеуі кезіндегі қате	2018.06.19 05:33:47											
09	09	쁩	Lỗi khi điều khiển trao đổi	2018.06.19 05:33:47											
10	10	1	互换处理成功	2018.06.19 05:33:47											
10	10	2	การจัดการการแลกเปลี่ยน OK	2018.06.19 05:33:47											
10	10	3	교환 처리 OK	2018.06.19 05:33:47											
10	10	4	Operare schimb reciproc OK	2018.06.19 05:33:47											
10	10	5	Interchange Handling OK	2018.06.19 05:33:47											
10	10	6	Rukovanje zamjenjivošću OK	2018.06.19 05:33:47											
10	10	7	Pengendalian pertukaran OK	2018.06.19 05:33:47											
10	10	8	Оброблення обміну пройшло успішно	2018.06.19 05:33:47											
10	10	9	Andmeedastus on töödeldud	2018.06.19 05:33:47											
10	10	A	معالجة التبادل مقبولة	2018.06.19 05:33:47											
10	10	B	טיפול מוצלח בהחלפה	2018.06.19 05:33:47											
10	10	C	Interchange handling OK	2018.06.19 05:33:47											
10	10	D	Interchange Handling OK	2018.06.19 05:33:47											
10	10	E	Interchange handling OK	2018.06.19 05:33:47											
10	10	F	Interchange handling OK	2018.06.19 05:33:47											
10	10	G	Εναλλαγή χειρισμού ΟΚ	2018.06.19 05:33:47											
10	10	H	Interchange Handling OK	2018.06.19 05:33:47											
10	10	I	Interchange Handling OK	2018.06.19 05:33:47											
10	10	J	データ交換処理 OK	2018.06.19 05:33:47											
10	10	K	Interchange handling OK	2018.06.19 05:33:47											
10	10	L	Obsługa wymiany OK	2018.06.19 05:33:47											
10	10	M	交換處理 OK	2018.06.19 05:33:47											
10	10	N	Interchange Handling OK	2018.06.19 05:33:47											
10	10	O	Interchange handling OK	2018.06.19 05:33:47											
10	10	P	Interchange Handling OK	2018.06.19 05:33:47											
10	10	Q	Realizácia interchange OK	2018.06.19 05:33:47											
10	10	R	Обработка EDI OK	2018.06.19 05:33:47											
10	10	S	Interchange Handling OK	2018.06.19 05:33:47											
10	10	T	Interchange Handling tamam	2018.06.19 05:33:47											
10	10	U	Tiedonsiirtokäsittely OK	2018.06.19 05:33:47											
10	10	V	Interchange Handling OK	2018.06.19 05:33:47											
10	10	W	Обработка на обмен OK	2018.06.19 05:33:47											
10	10	X	Mainų apdorojimas pavyko	2018.06.19 05:33:47											
10	10	Y	Apmaiņas apstrāde ir izdevusies	2018.06.19 05:33:47											
10	10	c	Interchange Handling OK	2018.06.19 05:33:47											
10	10	d	Upravljanje razmenom OK	2018.06.19 05:33:47											
10	10	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
10	10	닱	[Ĭŋţēŗċĥąŋğē∙Ĥąŋƌĺįŋğ∙ŎĶ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
10	10	묩	इंटरचेंज हैंडलिंग ठीक है	2018.06.19 05:33:47											
10	10	뱋	Айырбас өңдеуі дұрыс	2018.06.19 05:33:47											
10	10	쁩	Điều khiển trao đổi OK	2018.06.19 05:33:47											
11	11	1	分派时出错	2018.06.19 05:33:47											
11	11	2	ข้อผิดพลาดขณะนำส่ง	2018.06.19 05:33:47											
11	11	3	디스패치하는 동안 오류 발생	2018.06.19 05:33:47											
11	11	4	Eroare la expediere	2018.06.19 05:33:47											
11	11	5	Napaka pri odpravi	2018.06.19 05:33:47											
11	11	6	Greška kod otpreme	2018.06.19 05:33:47											
11	11	7	Ralat semasa penghantaran	2018.06.19 05:33:47											
11	11	8	Помилка підчас відправлення	2018.06.19 05:33:47											
11	11	9	Tõrge lähetamisel	2018.06.19 05:33:47											
11	11	A	خطأ أثناء الإرسال	2018.06.19 05:33:47											
11	11	B	שגיאה במהלך שיגור	2018.06.19 05:33:47											
11	11	C	Chyba při odeslání	2018.06.19 05:33:47											
11	11	D	Fehler beim Versand	2018.06.19 05:33:47											
11	11	E	Error during dispatch	2018.06.19 05:33:47											
11	11	F	Erreur lors de l'envoi de messages	2018.06.19 05:33:47											
11	11	G	Λάθος κατά την αποστολή	2018.06.19 05:33:47											
11	11	H	Hiba kiszállítás közben	2018.06.19 05:33:47											
11	11	I	Errore durante invio	2018.06.19 05:33:47											
11	11	J	ディスパッチ中のエラー	2018.06.19 05:33:47											
11	11	K	Fejl ved afsendelse	2018.06.19 05:33:47											
11	11	L	Błąd przy wysyłce	2018.06.19 05:33:47											
11	11	M	分派期間發生錯誤	2018.06.19 05:33:47											
11	11	N	Fout bij verzending	2018.06.19 05:33:47											
11	11	O	Feil ved forsendelse	2018.06.19 05:33:47											
11	11	P	Erro na transmissão	2018.06.19 05:33:47											
11	11	Q	Chyba pri odosielaní	2018.06.19 05:33:47											
11	11	R	Ошибка при отправке	2018.06.19 05:33:47											
11	11	S	Error en expedición	2018.06.19 05:33:47											
11	11	T	Gönderme hatası	2018.06.19 05:33:47											
11	11	U	Virhe lähetyksessä	2018.06.19 05:33:47											
11	11	V	Fel vid sändning	2018.06.19 05:33:47											
11	11	W	Грешка при изпращане	2018.06.19 05:33:47											
11	11	X	Išsiuntimo klaida	2018.06.19 05:33:47											
11	11	Y	Nosūtīšanas laikā radās kļūda	2018.06.19 05:33:47											
11	11	c	Error en l'expedició	2018.06.19 05:33:47											
11	11	d	Greška pri otpremi	2018.06.19 05:33:47											
11	11	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
11	11	닱	[Ƒēĥĺēŗ∙ƃēįɱ∙Ʋēŗşąŋƌ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
11	11	묩	प्रेषण के दौरान त्रुटि	2018.06.19 05:33:47											
11	11	뱋	Жіберу кезіндегі қате	2018.06.19 05:33:47											
11	11	쁩	Lỗi khi gửi	2018.06.19 05:33:47											
12	12	1	分派成功	2018.06.19 05:33:47											
12	12	2	นำส่ง OK	2018.06.19 05:33:47											
12	12	3	디스패치 OK	2018.06.19 05:33:47											
12	12	4	Expediere OK	2018.06.19 05:33:47											
12	12	5	Odprema OK	2018.06.19 05:33:47											
12	12	6	Otprema OK	2018.06.19 05:33:47											
12	12	7	Penghantaran OK	2018.06.19 05:33:47											
12	12	8	Відправлення пройшло успішно	2018.06.19 05:33:47											
12	12	9	Lähetamine õnnestus	2018.06.19 05:33:47											
12	12	A	الإرسال مقبول	2018.06.19 05:33:47											
12	12	B	שיגור מוצלח	2018.06.19 05:33:47											
12	12	C	Odesl.OK	2018.06.19 05:33:47											
12	12	D	Versand OK	2018.06.19 05:33:47											
12	12	E	Dispatch OK	2018.06.19 05:33:47											
12	12	F	OK pour l'envoi de messages	2018.06.19 05:33:47											
12	12	G	Αποστολή ΟΚ	2018.06.19 05:33:47											
12	12	H	Kiszállítás O.K.	2018.06.19 05:33:47											
12	12	I	Invio OK	2018.06.19 05:33:47											
12	12	J	ディスパッチ OK	2018.06.19 05:33:47											
12	12	K	Afsendelse OK	2018.06.19 05:33:47											
12	12	L	Wysyłka OK	2018.06.19 05:33:47											
12	12	M	分派 OK	2018.06.19 05:33:47											
12	12	N	Verzending OK	2018.06.19 05:33:47											
12	12	O	Forsendelse OK	2018.06.19 05:33:47											
12	12	P	Transmissão OK	2018.06.19 05:33:47											
12	12	Q	Odoslanie OK	2018.06.19 05:33:47											
12	12	R	Отправка ОК	2018.06.19 05:33:47											
12	12	S	Expedición OK	2018.06.19 05:33:47											
12	12	T	Gönderme tamam	2018.06.19 05:33:47											
12	12	U	Lähetys OK	2018.06.19 05:33:47											
12	12	V	Sändning OK	2018.06.19 05:33:47											
12	12	W	Изпращане OK	2018.06.19 05:33:47											
12	12	X	Pavyko išsiųsti	2018.06.19 05:33:47											
12	12	Y	Nosūtīšana ir izdevusies	2018.06.19 05:33:47											
12	12	c	Expedició OK	2018.06.19 05:33:47											
12	12	d	Otprema OK	2018.06.19 05:33:47											
12	12	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
12	12	닱	[Ʋēŗşąŋƌ∙ŎĶ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
12	12	묩	प्रेषण ठीक है	2018.06.19 05:33:47											
12	12	뱋	Жіберу дұрыс	2018.06.19 05:33:47											
12	12	쁩	Gửi OK	2018.06.19 05:33:47											
13	13	1	再传输 OK	2018.06.19 05:33:47											
13	13	2	การส่งซ้ำ OK	2018.06.19 05:33:47											
13	13	3	재전송 OK	2018.06.19 05:33:47											
13	13	4	Retransmitere OK	2018.06.19 05:33:47											
13	13	5	Ponovitev odpreme OK (retransmisija)	2018.06.19 05:33:47											
13	13	6	Ponovni prijenos OK	2018.06.19 05:33:47											
13	13	7	Penghantaran Semula OK	2018.06.19 05:33:47											
13	13	8	Повторна передача пройшла успішно	2018.06.19 05:33:47											
13	13	9	Taasedastamine õnnestus	2018.06.19 05:33:47											
13	13	A	إعادة الإرسال مقبولة	2018.06.19 05:33:47											
13	13	B	שידור מחדש מוצלח	2018.06.19 05:33:47											
13	13	C	Opakování odeslání OK (retransmise)	2018.06.19 05:33:47											
13	13	D	Versand wiederholen OK (Retransmission)	2018.06.19 05:33:47											
13	13	E	Retransmission OK	2018.06.19 05:33:47											
13	13	F	OK pour répéter l'envoi (retransmission)	2018.06.19 05:33:47											
13	13	G	Επανάληψη μεταβίβασης ΟΚ	2018.06.19 05:33:47											
13	13	H	Kiszállítás ismétlése O.K. (retransmission)	2018.06.19 05:33:47											
13	13	I	Ripetere invio OK (ritrasmissione)	2018.06.19 05:33:47											
13	13	J	再送信 OK	2018.06.19 05:33:47											
13	13	K	Gentag afsendelse OK (retransmission)	2018.06.19 05:33:47											
13	13	L	Powtórka wysyłki OK (retransmisja)	2018.06.19 05:33:47											
13	13	M	重新傳送 OK	2018.06.19 05:33:47											
13	13	N	Verzending herhalen OK (retransmission)	2018.06.19 05:33:47											
13	13	O	Gjenta forsendelse OK (retransmission)	2018.06.19 05:33:47											
13	13	P	Repetição da transmissão OK (retransmissão)	2018.06.19 05:33:47											
13	13	Q	Opakovanie odosielania OK (retransmisia)	2018.06.19 05:33:47											
13	13	R	Повтор отгрузки ОК (повторная передача)	2018.06.19 05:33:47											
13	13	S	Retransmisión OK (Retransmisión)	2018.06.19 05:33:47											
13	13	T	Yeniden gönderme tamam (yeniden iletim)	2018.06.19 05:33:47											
13	13	U	Lähetyksen toisto OK (uudelleenlähetys)	2018.06.19 05:33:47											
13	13	V	Upprepa sändning OK (sänder igen)	2018.06.19 05:33:47											
13	13	W	Повторно предаване OK	2018.06.19 05:33:47											
13	13	X	Pakartotinis perdavimas pavyko	2018.06.19 05:33:47											
13	13	Y	Atkārtota pārraide ir izdevusies	2018.06.19 05:33:47											
13	13	c	Repetició expedició OK (retransmissió)	2018.06.19 05:33:47											
13	13	d	Ponovni prenos OK	2018.06.19 05:33:47											
13	13	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
13	13	닱	[Ʋēŗşąŋƌ∙ŵįēƌēŗĥŏĺēŋ∙ŎĶ∙(Řēţŗąŋşɱįşşįŏŋ)∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
13	13	묩	पुनर्संचरण ठीक है	2018.06.19 05:33:47											
13	13	뱋	Қайта жіберу дұрыс	2018.06.19 05:33:47											
13	13	쁩	Truyên tin lại OK	2018.06.19 05:33:47											
14	14	1	交换确认肯定	2018.06.19 05:33:47											
14	14	2	การตอบรับการแลกเปลี่ยนเป็นบวก	2018.06.19 05:33:47											
14	14	3	교환 확인 포지티브	2018.06.19 05:33:47											
14	14	4	Interchange Acknowledgment pozitiv	2018.06.19 05:33:47											
14	14	5	Interchange Acknowledgement pozitivno	2018.06.19 05:33:47											
14	14	6	Interchange Acknowledgment pozitivno	2018.06.19 05:33:47											
14	14	7	Interchange acknowledgment positif	2018.06.19 05:33:47											
14	14	8	Підтвердження обміну позитивне	2018.06.19 05:33:47											
14	14	9	Andmeedastuse vastuvõtukinnitus on positiivne	2018.06.19 05:33:47											
14	14	A	تأكيد التبادل إيجابي	2018.06.19 05:33:47											
14	14	B	אישור החלפה חיובי	2018.06.19 05:33:47											
14	14	C	Interchange Acknowledgement pozitiv.	2018.06.19 05:33:47											
14	14	D	Interchange Acknowledgement positiv	2018.06.19 05:33:47											
14	14	E	Interchange acknowledgment positive	2018.06.19 05:33:47											
14	14	F	Interchange acknowledgement positif	2018.06.19 05:33:47											
14	14	G	Θετική Εναλλαγή Αναγνώρισης	2018.06.19 05:33:47											
14	14	H	Interchange Acknowledgement pozitív	2018.06.19 05:33:47											
14	14	I	Interchange Acknowledgement positivo	2018.06.19 05:33:47											
14	14	J	インタチェンジ承認ポジティブ	2018.06.19 05:33:47											
14	14	K	Interchange acknowledgement positiv	2018.06.19 05:33:47											
14	14	L	Potwierdzenie Wymiany pozytywne	2018.06.19 05:33:47											
14	14	M	交換確認〈肯定〉	2018.06.19 05:33:47											
14	14	N	Interchange Acknowledgment positief	2018.06.19 05:33:47											
14	14	O	Interchange acknowledgement positiv	2018.06.19 05:33:47											
14	14	P	Interchange Acknowledgement positivo	2018.06.19 05:33:47											
14	14	Q	Interchange Acknowledgement pozitívny	2018.06.19 05:33:47											
14	14	R	Подтверждение приема обмена - позитивно	2018.06.19 05:33:47											
14	14	S	Interchange Acknowledgement positivo	2018.06.19 05:33:47											
14	14	T	Değişim alındısı pozitif	2018.06.19 05:33:47											
14	14	U	Tiedonsiirron kuittaus positiivinen	2018.06.19 05:33:47											
14	14	V	Interchange Acknowledgement positiv	2018.06.19 05:33:47											
14	14	W	Потвърждение на обмен е положително	2018.06.19 05:33:47											
